,LABEL
8557200,1
8560800,1
8564400,1
8568000,1
8571600,1
8575200,1
8578800,1
8582400,1
8586000,1
8589600,1
8593200,1
8596800,1
8600400,1
8604000,1
8607600,1
8611200,1
8614800,1
8618400,1
8622000,1
8625600,1
8629200,1
8632800,1
8636400,1
8640000,1
8643600,1
8647200,1
8650800,1
8654400,1
8658000,1
8661600,1
8665200,1
8668800,1
8672400,1
8676000,1
8679600,1
8683200,1
8686800,1
8690400,1
8694000,1
8697600,1
8701200,1
8704800,1
8708400,1
8712000,1
8715600,1
8719200,1
8722800,1
8726400,1
8730000,1
8733600,1
8737200,1
8740800,1
8744400,1
8748000,1
8751600,1
8755200,1
8758800,1
8762400,1
8766000,1
8769600,1
8773200,1
8776800,1
8780400,1
8784000,1
8787600,1
8791200,1
8794800,1
8798400,1
8802000,1
8805600,1
8809200,1
8812800,1
8816400,1
8820000,1
8823600,1
8827200,1
8830800,1
8834400,1
8838000,1
8841600,1
8845200,1
8848800,1
8852400,1
8856000,1
8859600,1
8863200,1
8866800,1
8870400,1
8874000,1
8877600,1
8881200,1
8884800,1
8888400,1
8892000,1
8895600,1
8899200,1
8902800,1
8906400,1
8910000,1
8913600,1
8917200,1
8920800,1
8924400,1
8928000,1
8931600,1
8935200,1
8938800,1
8942400,1
8946000,1
8949600,0
8953200,0
8956800,0
8960400,0
8964000,0
8967600,0
8971200,0
8974800,0
8978400,0
8982000,0
8985600,0
8989200,0
8992800,0
8996400,0
9000000,0
9003600,0
9007200,0
9010800,0
9014400,0
9018000,0
9021600,0
9025200,0
9028800,0
9032400,0
9036000,0
9039600,0
9043200,0
9046800,0
9050400,0
9054000,0
9057600,0
9061200,0
9064800,0
9068400,0
9072000,0
9075600,0
9079200,0
9082800,0
9086400,0
9090000,0
9093600,0
9097200,0
9100800,0
9104400,0
9108000,0
9111600,0
9115200,0
9118800,0
9122400,0
9126000,0
9129600,0
9133200,0
9136800,0
9140400,0
9144000,0
9147600,0
9151200,0
9154800,0
9158400,0
9162000,0
9165600,0
9169200,0
9172800,0
9176400,0
9180000,0
9183600,0
9187200,0
9190800,0
9194400,0
9198000,0
9201600,0
9205200,0
9208800,0
9212400,0
9216000,0
9219600,0
9223200,0
9226800,0
9230400,0
9234000,0
9237600,0
9241200,0
9244800,0
9248400,0
9252000,0
9255600,0
9259200,0
9262800,0
9266400,0
9270000,0
9273600,0
9277200,0
9280800,0
9284400,0
9288000,0
9291600,0
9295200,0
9298800,0
9302400,0
9306000,0
9309600,0
9313200,0
9316800,0
9320400,0
9324000,0
9327600,0
9331200,0
9334800,0
9338400,0
9342000,0
9345600,0
9349200,0
9352800,0
9356400,0
9360000,0
9363600,0
9367200,0
9370800,0
9374400,0
9378000,0
9381600,0
9385200,0
9388800,0
9392400,0
9396000,0
9399600,0
9403200,0
9406800,0
9410400,0
9414000,0
9417600,0
9421200,0
9424800,0
9428400,0
9432000,0
9435600,0
9439200,0
9442800,0
9446400,0
9450000,0
9453600,0
9457200,0
9460800,0
9464400,0
9468000,0
9471600,0
9475200,0
9478800,0
9482400,0
9486000,0
9489600,0
9493200,0
9496800,0
9500400,0
9504000,0
9507600,0
9511200,0
9514800,0
9518400,0
9522000,0
9525600,0
9529200,0
9532800,0
9536400,0
9540000,0
9543600,0
9547200,0
9550800,0
9554400,0
9558000,0
9561600,0
9565200,0
9568800,0
9572400,0
9576000,0
9579600,0
9583200,0
9586800,0
9590400,0
9594000,0
9597600,0
9601200,0
9604800,0
9608400,0
9612000,0
9615600,0
9619200,0
9622800,0
9626400,0
9630000,0
9633600,0
9637200,0
9640800,0
9644400,0
9648000,0
9651600,0
9655200,0
9658800,0
9662400,0
9666000,0
9669600,0
9673200,0
9676800,0
9680400,0
9684000,0
9687600,0
9691200,0
9694800,0
9698400,0
9702000,0
9705600,0
9709200,0
9712800,0
9716400,0
9720000,0
9723600,0
9727200,0
9730800,0
9734400,0
9738000,0
9741600,0
9745200,0
9748800,0
9752400,0
9756000,0
9759600,0
9763200,0
9766800,0
9770400,0
9774000,0
9777600,0
9781200,0
9784800,0
9788400,0
9792000,0
9795600,0
9799200,0
9802800,0
9806400,0
9810000,0
9813600,0
9817200,0
9820800,0
9824400,0
9828000,0
9831600,0
9835200,0
9838800,0
9842400,0
9846000,0
9849600,0
9853200,0
9856800,0
9860400,0
9864000,0
9867600,0
9871200,0
9874800,0
9878400,0
9882000,0
9885600,0
9889200,0
9892800,0
9896400,0
9900000,0
9903600,0
9907200,0
9910800,0
9914400,0
9918000,0
9921600,0
9925200,0
9928800,0
9932400,0
9936000,0
9939600,0
9943200,0
9946800,0
9950400,0
9954000,0
9957600,0
9961200,0
9964800,0
9968400,0
9972000,0
9975600,0
9979200,0
9982800,0
9986400,0
9990000,0
9993600,0
9997200,0
10000800,0
10004400,0
10008000,0
10011600,0
10015200,0
10018800,0
10022400,0
10026000,0
10029600,0
10033200,0
10036800,0
10040400,0
10044000,0
10047600,0
10051200,0
10054800,0
10058400,0
10062000,0
10065600,0
10069200,0
10072800,0
10076400,0
10080000,0
10083600,0
10087200,0
10090800,0
10094400,0
10098000,0
10101600,0
10105200,0
10108800,0
10112400,0
10116000,0
10119600,0
10123200,0
10126800,0
10130400,1
10134000,1
10137600,1
10141200,1
10144800,1
10148400,1
10152000,1
10155600,1
10159200,1
10162800,1
10166400,1
10170000,1
10173600,1
10177200,1
10180800,1
10184400,1
10188000,1
10191600,1
10195200,1
10198800,1
10202400,1
10206000,1
10209600,1
10213200,1
10216800,1
10220400,1
10224000,1
10227600,1
10231200,1
10234800,1
10238400,1
10242000,1
10245600,1
10249200,1
10252800,1
10256400,1
10260000,1
10263600,1
10267200,1
10270800,1
10274400,1
10278000,1
10281600,1
10285200,1
10288800,1
10292400,1
10296000,1
10299600,1
10303200,1
10306800,1
10310400,1
10314000,1
10317600,1
10321200,1
10324800,1
10328400,1
10332000,1
10335600,1
10339200,1
10342800,1
10346400,1
10350000,1
10353600,1
10357200,1
10360800,1
10364400,1
10368000,1
10371600,1
10375200,1
10378800,1
10382400,1
10386000,1
10389600,1
10393200,1
10396800,1
10400400,1
10404000,1
10407600,1
10411200,1
10414800,1
10418400,1
10422000,1
10425600,1
10429200,1
10432800,1
10436400,1
10440000,1
10443600,1
10447200,1
10450800,1
10454400,1
10458000,1
10461600,1
10465200,1
10468800,1
10472400,1
10476000,1
10479600,1
10483200,1
10486800,1
10490400,1
10494000,1
10497600,1
10501200,1
10504800,1
10508400,1
10512000,1
10515600,1
10519200,1
10522800,1
10526400,1
10530000,1
10533600,1
10537200,1
10540800,1
10544400,1
10548000,1
10551600,1
10555200,1
10558800,1
10562400,1
10566000,1
10569600,1
10573200,1
10576800,1
10580400,1
10584000,1
10587600,1
10591200,1
10594800,1
10598400,1
10602000,1
10605600,1
10609200,1
10612800,1
10616400,1
10620000,1
10623600,1
10627200,1
10630800,1
10634400,1
10638000,1
10641600,1
10645200,1
10648800,1
10652400,1
10656000,1
10659600,1
10663200,1
10666800,1
10670400,1
10674000,1
10677600,1
10681200,1
10684800,1
10688400,1
10692000,1
10695600,1
10699200,1
10702800,1
10706400,1
10710000,1
10713600,1
10717200,1
10720800,1
10724400,1
10728000,1
10731600,1
10735200,1
10738800,1
10742400,1
10746000,1
10749600,1
10753200,1
10756800,1
10760400,1
10764000,1
10767600,1
10771200,1
10774800,1
10778400,1
10782000,1
10785600,1
10789200,1
10792800,1
10796400,1
10800000,1
10803600,1
10807200,1
10810800,1
10814400,1
10818000,0
10821600,0
10825200,0
10828800,0
10832400,0
10836000,0
10839600,0
10843200,0
10846800,0
10850400,0
10854000,0
10857600,0
10861200,0
10864800,0
10868400,0
10872000,0
10875600,0
10879200,0
10882800,0
10886400,0
10890000,0
10893600,0
10897200,0
10900800,0
10904400,0
10908000,0
10911600,0
10915200,0
10918800,0
10922400,0
10926000,0
10929600,0
10933200,0
10936800,0
10940400,0
10944000,0
10947600,0
10951200,0
10954800,0
10958400,0
10962000,0
10965600,0
10969200,0
10972800,0
10976400,0
10980000,0
10983600,0
10987200,0
10990800,0
10994400,0
10998000,0
11001600,0
11005200,0
11008800,0
11012400,0
11016000,0
11019600,0
11023200,0
11026800,0
11030400,0
11034000,0
11037600,0
11041200,0
11044800,0
11048400,0
11052000,0
11055600,0
11059200,0
11062800,0
11066400,0
11070000,0
11073600,0
11077200,0
11080800,0
11084400,0
11088000,0
11091600,0
11095200,0
11098800,0
11102400,0
11106000,0
11109600,0
11113200,0
11116800,0
11120400,0
11124000,0
11127600,0
11131200,0
11134800,0
11138400,0
11142000,0
11145600,0
11149200,0
11152800,0
11156400,0
11160000,0
11163600,0
11167200,0
11170800,0
11174400,0
11178000,0
11181600,0
11185200,0
11188800,0
11192400,0
11196000,0
11199600,0
11203200,0
11206800,0
11210400,0
11214000,0
11217600,0
11221200,0
11224800,0
11228400,0
11232000,0
11235600,0
11239200,0
11242800,0
11246400,0
11250000,0
11253600,0
11257200,0
11260800,0
11264400,0
11268000,0
11271600,0
11275200,0
11278800,0
11282400,0
11286000,0
11289600,0
11293200,0
11296800,0
11300400,0
11304000,0
11307600,0
11311200,0
11314800,0
11318400,0
11322000,0
11325600,0
11329200,0
11332800,0
11336400,0
11340000,0
11343600,0
11347200,0
11350800,0
11354400,0
11358000,0
11361600,0
11365200,0
11368800,0
11372400,0
11376000,0
11379600,0
11383200,0
11386800,0
11390400,0
11394000,0
11397600,0
11401200,0
11404800,0
11408400,0
11412000,0
11415600,0
11419200,0
11422800,0
11426400,0
11430000,0
11433600,0
11437200,0
11440800,0
11444400,0
11448000,0
11451600,0
11455200,0
11458800,0
11462400,0
11466000,0
11469600,0
11473200,0
11476800,0
11480400,0
11484000,0
11487600,0
11491200,0
11494800,0
11498400,0
11502000,0
11505600,0
11509200,0
11512800,0
11516400,0
11520000,0
11523600,0
11527200,0
11530800,0
11534400,0
11538000,0
11541600,0
11545200,0
11548800,0
11552400,0
11556000,0
11559600,0
11563200,0
11566800,0
11570400,0
11574000,0
11577600,0
11581200,0
11584800,0
11588400,0
11592000,0
11595600,0
11599200,0
11602800,0
11606400,0
11610000,0
11613600,0
11617200,0
11620800,0
11624400,0
11628000,0
11631600,0
11635200,0
11638800,0
11642400,0
11646000,0
11649600,0
11653200,0
11656800,0
11660400,0
11664000,0
11667600,0
11671200,0
11674800,0
11678400,0
11682000,0
11685600,0
11689200,0
11692800,0
11696400,0
11700000,0
11703600,0
11707200,0
11710800,0
11714400,0
11718000,0
11721600,0
11725200,0
11728800,0
11732400,0
11736000,0
11739600,0
11743200,0
11746800,0
11750400,0
11754000,0
11757600,0
11761200,0
11764800,0
11768400,0
11772000,0
11775600,0
11779200,0
11782800,0
11786400,0
11790000,0
11793600,0
11797200,0
11800800,0
11804400,0
11808000,0
11811600,0
11815200,0
11818800,0
11822400,0
11826000,0
11829600,0
11833200,0
11836800,0
11840400,0
11844000,0
11847600,0
11851200,0
11854800,0
11858400,0
11862000,0
11865600,0
11869200,0
11872800,0
11876400,0
11880000,0
11883600,0
11887200,0
11890800,0
11894400,0
11898000,0
11901600,0
11905200,0
11908800,0
11912400,0
11916000,0
11919600,0
11923200,0
11926800,0
11930400,0
11934000,0
11937600,0
11941200,0
11944800,0
11948400,0
11952000,0
11955600,0
11959200,0
11962800,0
11966400,0
11970000,0
11973600,0
11977200,0
11980800,0
11984400,0
11988000,0
11991600,0
11995200,0
11998800,0
12002400,0
12006000,0
12009600,0
12013200,0
12016800,0
12020400,0
12024000,0
12027600,0
12031200,0
12034800,0
12038400,0
12042000,0
12045600,0
12049200,0
12052800,0
12056400,0
12060000,0
12063600,0
12067200,0
12070800,0
12074400,0
12078000,0
12081600,0
12085200,0
12088800,0
12092400,0
12096000,0
12099600,0
12103200,0
12106800,0
12110400,0
12114000,0
12117600,0
12121200,0
12124800,0
12128400,0
12132000,0
12135600,0
12139200,0
12142800,0
12146400,0
12150000,0
12153600,0
12157200,0
12160800,0
12164400,0
12168000,0
12171600,0
12175200,0
12178800,0
12182400,0
12186000,0
12189600,0
12193200,0
12196800,0
12200400,0
12204000,0
12207600,0
12211200,0
12214800,0
12218400,0
12222000,0
12225600,0
12229200,0
12232800,0
12236400,0
12240000,0
12243600,0
12247200,0
12250800,0
12254400,0
12258000,0
12261600,0
12265200,0
12268800,0
12272400,0
12276000,0
12279600,0
12283200,1
12286800,1
12290400,1
12294000,1
12297600,1
12301200,1
12304800,1
12308400,1
12312000,1
12315600,1
12319200,1
12322800,1
12326400,1
12330000,1
12333600,1
12337200,1
12340800,1
12344400,1
12348000,1
12351600,1
12355200,1
12358800,1
12362400,1
12366000,1
12369600,1
12373200,1
12376800,1
12380400,1
12384000,1
12387600,1
12391200,1
12394800,1
12398400,1
12402000,1
12405600,1
12409200,1
12412800,1
12416400,1
12420000,1
12423600,1
12427200,1
12430800,1
12434400,1
12438000,1
12441600,1
12445200,1
12448800,1
12452400,1
12456000,1
12459600,1
12463200,1
12466800,1
12470400,1
12474000,1
12477600,1
12481200,1
12484800,1
12488400,1
12492000,1
12495600,1
12499200,1
12502800,1
12506400,1
12510000,1
12513600,1
12517200,1
12520800,1
12524400,1
12528000,1
12531600,1
12535200,1
12538800,1
12542400,1
12546000,1
12549600,1
12553200,1
12556800,1
12560400,1
12564000,1
12567600,1
12571200,1
12574800,1
12578400,1
12582000,1
12585600,1
12589200,1
12592800,1
12596400,1
12600000,1
12603600,1
12607200,1
12610800,1
12614400,1
12618000,1
12621600,1
12625200,1
12628800,1
12632400,1
12636000,1
12639600,1
12643200,1
12646800,1
12650400,1
12654000,1
12657600,1
12661200,1
12664800,1
12668400,1
12672000,1
12675600,1
12679200,1
12682800,1
12686400,1
12690000,1
12693600,1
12697200,1
12700800,1
12704400,1
12708000,1
12711600,1
12715200,1
12718800,1
12722400,1
12726000,1
12729600,1
12733200,1
12736800,1
12740400,1
12744000,1
12747600,1
12751200,1
12754800,1
12758400,1
12762000,1
12765600,1
12769200,1
12772800,1
12776400,1
12780000,1
12783600,1
12787200,1
12790800,1
12794400,0
12798000,0
12801600,0
12805200,0
12808800,0
12812400,0
12816000,0
12819600,0
12823200,0
12826800,0
12830400,0
12834000,0
12837600,0
12841200,0
12844800,0
12848400,0
12852000,0
12855600,0
12859200,0
12862800,0
12866400,0
12870000,0
12873600,0
12877200,0
12880800,0
12884400,0
12888000,0
12891600,0
12895200,0
12898800,0
12902400,0
12906000,0
12909600,0
12913200,0
12916800,0
12920400,0
12924000,0
12927600,0
12931200,0
12934800,0
12938400,0
12942000,0
12945600,0
12949200,0
12952800,0
12956400,0
12960000,0
12963600,0
12967200,0
12970800,0
12974400,0
12978000,0
12981600,0
12985200,0
12988800,0
12992400,0
12996000,0
12999600,0
13003200,0
13006800,0
13010400,0
13014000,0
13017600,0
13021200,0
13024800,0
13028400,0
13032000,0
13035600,0
13039200,0
13042800,0
13046400,0
13050000,0
13053600,0
13057200,0
13060800,0
13064400,0
13068000,0
13071600,0
13075200,0
13078800,0
13082400,0
13086000,0
13089600,0
13093200,0
13096800,0
13100400,0
13104000,0
13107600,0
13111200,0
13114800,0
13118400,0
13122000,0
13125600,0
13129200,0
13132800,0
13136400,0
13140000,0
13143600,0
13147200,0
13150800,0
13154400,0
13158000,0
13161600,0
13165200,0
13168800,0
13172400,0
13176000,0
13179600,0
13183200,0
13186800,0
13190400,0
13194000,0
13197600,0
13201200,0
13204800,0
13208400,0
13212000,0
13215600,0
13219200,0
13222800,0
13226400,0
13230000,0
13233600,0
13237200,0
13240800,0
13244400,0
13248000,0
13251600,0
13255200,0
13258800,0
13262400,0
13266000,0
13269600,0
13273200,0
13276800,0
13280400,0
13284000,0
13287600,0
13291200,0
13294800,0
13298400,0
13302000,0
13305600,0
13309200,0
13312800,0
13316400,0
13320000,0
13323600,0
13327200,0
13330800,0
13334400,0
13338000,0
13341600,0
13345200,1
13348800,1
13352400,1
13356000,1
13359600,1
13363200,1
13366800,1
13370400,1
13374000,1
13377600,1
13381200,1
13384800,1
13388400,1
13392000,1
13395600,1
13399200,1
13402800,1
13406400,1
13410000,1
13413600,1
13417200,1
13420800,1
13424400,1
13428000,1
13431600,1
13435200,1
13438800,1
13442400,1
13446000,1
13449600,1
13453200,1
13456800,1
13460400,1
13464000,1
13467600,1
13471200,1
13474800,1
13478400,1
13482000,1
13485600,1
13489200,1
13492800,1
13496400,1
13500000,1
13503600,1
13507200,1
13510800,1
13514400,1
13518000,1
13521600,1
13525200,1
13528800,1
13532400,1
13536000,1
13539600,1
13543200,1
13546800,1
13550400,1
13554000,1
13557600,1
13561200,1
13564800,1
13568400,1
13572000,1
13575600,1
13579200,1
13582800,1
13586400,1
13590000,1
13593600,1
13597200,1
13600800,1
13604400,1
13608000,1
13611600,1
13615200,1
13618800,1
13622400,1
13626000,1
13629600,1
13633200,1
13636800,1
13640400,1
13644000,1
13647600,1
13651200,1
13654800,1
13658400,1
13662000,1
13665600,1
13669200,1
13672800,1
13676400,1
13680000,1
13683600,1
13687200,1
13690800,1
13694400,1
13698000,1
13701600,1
13705200,1
13708800,1
13712400,0
13716000,0
13719600,0
13723200,0
13726800,0
13730400,0
13734000,0
13737600,0
13741200,0
13744800,0
13748400,0
13752000,0
13755600,0
13759200,0
13762800,0
13766400,0
13770000,0
13773600,0
13777200,0
13780800,0
13784400,0
13788000,0
13791600,0
13795200,0
13798800,0
13802400,0
13806000,0
13809600,0
13813200,0
13816800,0
13820400,0
13824000,0
13827600,0
13831200,0
13834800,0
13838400,0
13842000,0
13845600,0
13849200,0
13852800,0
13856400,0
13860000,0
13863600,0
13867200,0
13870800,0
13874400,0
13878000,0
13881600,0
13885200,0
13888800,0
13892400,0
13896000,0
13899600,0
13903200,0
13906800,0
13910400,0
13914000,0
13917600,0
13921200,0
13924800,0
13928400,0
13932000,0
13935600,0
13939200,0
13942800,0
13946400,0
13950000,0
13953600,0
13957200,0
13960800,0
13964400,0
13968000,0
13971600,0
13975200,0
13978800,0
13982400,0
13986000,0
13989600,0
13993200,0
13996800,0
14000400,0
14004000,0
14007600,0
14011200,0
14014800,0
14018400,0
14022000,0
14025600,0
14029200,0
14032800,0
14036400,0
14040000,0
14043600,0
14047200,0
14050800,0
14054400,0
14058000,0
14061600,0
14065200,0
14068800,0
14072400,0
14076000,0
14079600,0
14083200,0
14086800,0
14090400,0
14094000,0
14097600,0
14101200,0
14104800,1
14108400,1
14112000,1
14115600,1
14119200,1
14122800,1
14126400,1
14130000,1
14133600,1
14137200,1
14140800,1
14144400,1
14148000,1
14151600,1
14155200,1
14158800,1
14162400,1
14166000,1
14169600,1
14173200,1
14176800,1
14180400,1
14184000,1
14187600,1
14191200,1
14194800,1
14198400,1
14202000,1
14205600,1
14209200,1
14212800,1
14216400,1
14220000,1
14223600,1
14227200,1
14230800,1
14234400,1
14238000,1
14241600,1
14245200,1
14248800,1
14252400,1
14256000,1
14259600,1
14263200,1
14266800,1
14270400,1
14274000,1
14277600,1
14281200,1
14284800,1
14288400,1
14292000,1
14295600,1
14299200,1
14302800,1
14306400,1
14310000,1
14313600,1
14317200,1
14320800,1
14324400,1
14328000,1
14331600,1
14335200,1
14338800,1
14342400,1
14346000,1
14349600,1
14353200,1
14356800,1
14360400,1
14364000,1
14367600,1
14371200,1
14374800,1
14378400,1
14382000,1
14385600,1
14389200,1
14392800,1
14396400,1
14400000,1
14403600,1
14407200,1
14410800,1
14414400,1
14418000,1
14421600,1
14425200,1
14428800,1
14432400,1
14436000,1
14439600,1
14443200,1
14446800,1
14450400,1
14454000,1
14457600,1
14461200,1
14464800,1
14468400,1
14472000,1
14475600,1
14479200,1
14482800,1
14486400,1
14490000,1
14493600,1
14497200,1
14500800,1
14504400,1
14508000,1
14511600,1
14515200,1
14518800,1
14522400,1
14526000,1
14529600,1
14533200,1
14536800,1
14540400,1
14544000,1
14547600,1
14551200,1
14554800,1
14558400,1
14562000,1
14565600,1
14569200,1
14572800,1
14576400,1
14580000,1
14583600,1
14587200,1
14590800,1
14594400,1
14598000,1
14601600,1
14605200,1
14608800,1
14612400,1
14616000,1
14619600,1
14623200,1
14626800,1
14630400,1
14634000,1
14637600,1
14641200,1
14644800,1
14648400,1
14652000,1
14655600,1
14659200,1
14662800,1
14666400,1
14670000,1
14673600,1
14677200,1
14680800,1
14684400,1
14688000,1
14691600,1
14695200,1
14698800,1
14702400,1
14706000,1
14709600,1
14713200,1
14716800,1
14720400,1
14724000,0
14727600,0
14731200,0
14734800,0
14738400,0
14742000,0
14745600,0
14749200,0
14752800,0
14756400,0
14760000,0
14763600,0
14767200,0
14770800,0
14774400,0
14778000,0
14781600,0
14785200,0
14788800,0
14792400,0
14796000,0
14799600,0
14803200,0
14806800,0
14810400,0
14814000,0
14817600,0
14821200,0
14824800,0
14828400,0
14832000,0
14835600,0
14839200,0
14842800,0
14846400,0
14850000,0
14853600,0
14857200,0
14860800,0
14864400,0
14868000,0
14871600,0
14875200,0
14878800,0
14882400,0
14886000,0
14889600,0
14893200,0
14896800,0
14900400,0
14904000,0
14907600,0
14911200,0
14914800,0
14918400,0
14922000,0
14925600,0
14929200,0
14932800,0
14936400,0
14940000,0
14943600,0
14947200,0
14950800,0
14954400,0
14958000,0
14961600,0
14965200,0
14968800,0
14972400,0
14976000,0
14979600,0
14983200,0
14986800,0
14990400,0
14994000,0
14997600,0
15001200,0
15004800,0
15008400,0
15012000,0
15015600,0
15019200,0
15022800,0
15026400,0
15030000,0
15033600,0
15037200,0
15040800,0
15044400,0
15048000,0
15051600,0
15055200,0
15058800,0
15062400,0
15066000,0
15069600,0
15073200,0
15076800,0
15080400,0
15084000,0
15087600,0
15091200,0
15094800,0
15098400,0
15102000,0
15105600,0
15109200,0
15112800,0
15116400,0
15120000,0
15123600,0
15127200,0
15130800,0
15134400,0
15138000,0
15141600,0
15145200,0
15148800,0
15152400,0
15156000,0
15159600,0
15163200,0
15166800,0
15170400,0
15174000,0
15177600,0
15181200,0
15184800,0
15188400,0
15192000,0
15195600,0
15199200,0
15202800,0
15206400,0
15210000,0
15213600,0
15217200,0
15220800,0
15224400,0
15228000,0
15231600,0
15235200,0
15238800,0
15242400,0
15246000,0
15249600,0
15253200,0
15256800,0
15260400,0
15264000,0
15267600,0
15271200,0
15274800,0
15278400,0
15282000,0
15285600,0
15289200,0
15292800,0
15296400,0
15300000,0
15303600,0
15307200,0
15310800,0
15314400,0
15318000,0
15321600,0
15325200,0
15328800,0
15332400,0
15336000,0
15339600,0
15343200,0
15346800,0
15350400,0
15354000,0
15357600,0
15361200,0
15364800,0
15368400,0
15372000,0
15375600,0
15379200,0
15382800,0
15386400,0
15390000,0
15393600,0
15397200,0
15400800,0
15404400,0
15408000,0
15411600,0
15415200,0
15418800,0
15422400,0
15426000,0
15429600,0
15433200,0
15436800,0
15440400,0
15444000,0
15447600,0
15451200,0
15454800,0
15458400,0
15462000,0
15465600,0
15469200,0
15472800,0
15476400,0
15480000,0
15483600,0
15487200,0
15490800,0
15494400,0
15498000,0
15501600,0
15505200,0
15508800,0
15512400,0
15516000,0
15519600,0
15523200,0
15526800,0
15530400,0
15534000,0
15537600,0
15541200,0
15544800,0
15548400,0
15552000,0
15555600,0
15559200,0
15562800,0
15566400,0
15570000,0
15573600,0
15577200,0
15580800,0
15584400,0
15588000,0
15591600,0
15595200,0
15598800,0
15602400,0
15606000,0
15609600,0
15613200,0
15616800,0
15620400,0
15624000,0
15627600,0
15631200,0
15634800,0
15638400,0
15642000,0
15645600,0
15649200,0
15652800,0
15656400,0
15660000,0
15663600,0
15667200,0
15670800,0
15674400,0
15678000,0
15681600,0
15685200,0
15688800,0
15692400,0
15696000,0
15699600,0
15703200,0
15706800,0
15710400,0
15714000,0
15717600,0
15721200,0
15724800,0
15728400,0
15732000,0
15735600,0
15739200,0
15742800,0
15746400,0
15750000,0
15753600,0
15757200,0
15760800,0
15764400,0
15768000,0
15771600,0
15775200,0
15778800,0
15782400,0
15786000,0
15789600,0
15793200,0
15796800,0
15800400,0
15804000,0
15807600,0
15811200,0
15814800,0
15818400,0
15822000,0
15825600,0
15829200,0
15832800,0
15836400,0
15840000,1
15843600,1
15847200,1
15850800,1
15854400,1
15858000,1
15861600,1
15865200,1
15868800,1
15872400,1
15876000,1
15879600,1
15883200,1
15886800,1
15890400,1
15894000,1
15897600,1
15901200,1
15904800,1
15908400,1
15912000,1
15915600,1
15919200,1
15922800,1
15926400,1
15930000,1
15933600,1
15937200,1
15940800,1
15944400,1
15948000,1
15951600,1
15955200,1
15958800,1
15962400,1
15966000,1
15969600,1
15973200,1
15976800,1
15980400,1
15984000,1
15987600,1
15991200,1
15994800,1
15998400,1
16002000,1
16005600,1
16009200,1
16012800,1
16016400,1
16020000,1
16023600,1
16027200,1
16030800,1
16034400,1
16038000,1
16041600,1
16045200,1
16048800,1
16052400,1
16056000,1
16059600,1
16063200,1
16066800,1
16070400,1
16074000,1
16077600,1
16081200,1
16084800,1
16088400,1
16092000,1
16095600,1
16099200,1
16102800,1
16106400,1
16110000,1
16113600,1
16117200,1
16120800,1
16124400,1
16128000,1
16131600,1
16135200,1
16138800,1
16142400,1
16146000,1
16149600,1
16153200,1
16156800,1
16160400,1
16164000,1
16167600,1
16171200,1
16174800,1
16178400,1
16182000,1
16185600,1
16189200,1
16192800,1
16196400,1
16200000,1
16203600,1
16207200,1
16210800,1
16214400,1
16218000,1
16221600,1
16225200,1
16228800,1
16232400,1
16236000,1
16239600,1
16243200,1
16246800,1
16250400,1
16254000,1
16257600,1
16261200,1
16264800,1
16268400,1
16272000,1
16275600,1
16279200,1
16282800,1
16286400,1
16290000,1
16293600,1
16297200,1
16300800,1
16304400,1
16308000,1
16311600,1
16315200,1
16318800,1
16322400,1
16326000,1
16329600,1
16333200,1
16336800,1
16340400,1
16344000,1
16347600,1
16351200,1
16354800,1
16358400,1
16362000,1
16365600,1
16369200,1
16372800,1
16376400,1
16380000,1
16383600,1
16387200,1
16390800,1
16394400,1
16398000,1
16401600,1
16405200,1
16408800,1
16412400,1
16416000,1
16419600,1
16423200,1
16426800,1
16430400,1
16434000,1
16437600,1
16441200,1
16444800,1
16448400,1
16452000,1
16455600,1
16459200,1
16462800,1
16466400,1
16470000,1
16473600,1
16477200,1
16480800,1
16484400,1
16488000,1
16491600,1
16495200,1
16498800,1
16502400,1
16506000,1
16509600,1
16513200,1
16516800,1
16520400,1
16524000,1
16527600,1
16531200,1
16534800,1
16538400,1
16542000,1
16545600,1
16549200,1
16552800,1
16556400,1
16560000,1
16563600,1
16567200,1
16570800,1
16574400,1
16578000,1
16581600,1
16585200,1
16588800,1
16592400,1
16596000,1
16599600,1
16603200,1
16606800,0
16610400,0
16614000,0
16617600,0
16621200,0
16624800,0
16628400,0
16632000,0
16635600,0
16639200,0
16642800,0
16646400,0
16650000,0
16653600,0
16657200,0
16660800,0
16664400,0
16668000,0
16671600,0
16675200,0
16678800,0
16682400,0
16686000,0
16689600,0
16693200,0
16696800,0
16700400,0
16704000,0
16707600,0
16711200,0
16714800,0
16718400,0
16722000,0
16725600,0
16729200,0
16732800,0
16736400,0
16740000,0
16743600,0
16747200,0
16750800,0
16754400,0
16758000,0
16761600,0
16765200,0
16768800,0
16772400,0
16776000,0
16779600,0
16783200,0
16786800,0
16790400,0
16794000,0
16797600,0
16801200,0
16804800,0
16808400,0
16812000,0
16815600,0
16819200,0
16822800,0
16826400,0
16830000,0
16833600,0
16837200,0
16840800,0
16844400,0
16848000,0
16851600,0
16855200,0
16858800,0
16862400,0
16866000,0
16869600,0
16873200,0
16876800,0
16880400,0
16884000,0
16887600,0
16891200,0
16894800,0
16898400,0
16902000,0
16905600,0
16909200,0
16912800,0
16916400,0
16920000,0
16923600,0
16927200,0
16930800,0
16934400,0
16938000,0
16941600,0
16945200,0
16948800,0
